台湾频道1,#genre#
弟弟的女人们,http://youku1.dianfubang.com/20190616/BgXwTAqf/index.m3u8
护士夏子的热情夏天,http://youku1.dianfubang.com/20200131/JesKht8t/index.m3u8
外星人大骚动,http://youku1.dianfubang.com/20190320/4zx9Lhiw/index.m3u8
上海丽人,http://youku1.dianfubang.com/20200220/L1iJR3Lc/index.m3u8
强我/肏我,http://youku1.dianfubang.com/20190808/Ahv5SbT0/index.m3u8
水蜜桃の日々安枝瞳,http://youku1.dianfubang.com/20191018/Knza6JOc/index.m3u8
春梦访问者,http://youku1.dianfubang.com/20190831/faCVBOD8/index.m3u8
电车魔女,http://youku1.dianfubang.com/20190616/Xg8BInoo/index.m3u8
大胸女友,http://youku1.dianfubang.com/20190401/5294QZMi/index.m3u8
红色假期黑色婚礼.,http://youku1.dianfubang.com/20200410/YwJQngTM/index.m3u8
狂野姊妹花,http://youku1.dianfubang.com/20190326/iqB95Ulg/index.m3u8
天上人间,http://youku1.dianfubang.com/20200108/VNEcQVjo/index.m3u8
妈妈的朋友5,http://youku1.dianfubang.com/20190220/LsJ5Dz3t/index.m3u8
华丽的外出,http://youku1.dianfubang.com/20190827/1Cf0U6lh/index.m3u8
我家有个日本女人,http://youku1.dianfubang.com/20190319/EACBUeEQ/index.m3u8
脱衣舞娘,http://youku1.dianfubang.com/20191210/3D1RDsrc/index.m3u8
绯闻III,http://youku1.dianfubang.com/20200314/MexvYYxK/index.m3u8
鸭王2/鸭王2：鸡同鸭恋,http://youku1.dianfubang.com/20191218/26UYw7TG/index.m3u8
高潮艺术,http://youku1.dianfubang.com/20190330/yUQDIpy6/index.m3u8
肉体性追缉.,http://youku1.dianfubang.com/20200315/qlYES4bv/index.m3u8
交换：朋友的妻子2,http://youku1.dianfubang.com/20190220/1Tirnso9/index.m3u8
饲い猫,http://youku1.dianfubang.com/20200430/va4S5SYp/index.m3u8
射局,http://youku1.dianfubang.com/20191004/myfiwRNg/index.m3u8
朋友的妈妈：成为我的女人那一天,http://youku1.dianfubang.com/20190703/bHGWJtKE/index.m3u8
高潮前夕2,http://youku1.dianfubang.com/20190411/pGvsEYB8/index.m3u8
妈妈的朋友,http://youku1.dianfubang.com/20191123/X7Rpr3BF/index.m3u8
大槻响之粗暴爱恋,http://youku1.dianfubang.com/20190529/kxMkdktc/index.m3u8
电车中的爱抚,http://youku1.dianfubang.com/20191205/cqnuW4Gb/index.m3u8
女地狱森は濡れた,http://youku1.dianfubang.com/20200222/kO934mMd/index.m3u8
丰满的已婚女人,http://youku1.dianfubang.com/20190323/8fK5DA1x/index.m3u8
雀性2-自摸性女,http://youku1.dianfubang.com/20190602/kgF93iRQ/index.m3u8
色情大屠杀/暴君尼禄荒淫史,http://youku1.dianfubang.com/20191117/39NRZaY0/index.m3u8
姐姐的朋友3/朋友的姐姐3/SisterFriends3,http://youku1.dianfubang.com/20190425/akRS40Pb/index.m3u8
苏博拉,http://youku1.dianfubang.com/20190827/wDM4v8uy/index.m3u8
导轨,http://youku1.dianfubang.com/20190328/hzrWg1ZL/index.m3u8
表姐们,http://youku1.dianfubang.com/20190220/zFl9A3Qs/index.m3u8
强奸5：广告诱惑,http://youku1.dianfubang.com/20190412/vAU7AXuv/index.m3u8
百日剎那,http://youku1.dianfubang.com/20200410/4nFqZee8/index.m3u8
情色沙漠/29片棕榈叶,http://youku1.dianfubang.com/20191123/WTFKDzBm/index.m3u8
爱爱对减肥的影响,http://youku1.dianfubang.com/20200314/Qt6PjbHv/index.m3u8
女流紧缚师~耽美的世界,http://youku1.dianfubang.com/20191216/qELiiDg5/index.m3u8
恋上小姨子,http://youku1.dianfubang.com/20200122/UgMgJfZm/index.m3u8
酒家夫人,http://youku1.dianfubang.com/20190708/0QAAUnDh/index.m3u8
和女演员同居/与女演员一起生活/同居女演员,http://youku1.dianfubang.com/20200410/uYHSgkLm/index.m3u8
堕落的人妻,http://youku1.dianfubang.com/20200131/XdzPDZjm/index.m3u8
金瓶梅之鸳鸯戏床,http://youku1.dianfubang.com/20190417/NDilRUo5/index.m3u8
侦探艳史,http://youku1.dianfubang.com/20190321/tf8Pbsg9/index.m3u8
欲望森林,http://youku1.dianfubang.com/20200410/sNafjOHX/index.m3u8
漂亮的桃子,http://youku1.dianfubang.com/20191202/jrEESZhZ/index.m3u8
现代白蛇艳谭,http://youku1.dianfubang.com/20191018/zSnEhFaO/index.m3u8
情迷海岸线,http://youku1.dianfubang.com/20190907/NY7lcQUc/index.m3u8
诱人的飞行,http://youku1.dianfubang.com/20191122/SFzi3799/index.m3u8
濡れた周末+新妻地狱+官能教室,http://youku1.dianfubang.com/20200120/nF3h85Xx/index.m3u8
我的性感蠢女儿,http://youku1.dianfubang.com/20190220/I3OZfIO5/index.m3u8
玉蒲团Ⅲ之官人我要,http://youku1.dianfubang.com/20190301/2rCWi1t3/index.m3u8
隔壁的妻子,http://youku1.dianfubang.com/20191203/BQqlBkfv/index.m3u8
表姐妹们,http://youku1.dianfubang.com/20190506/sHyTDPym/index.m3u8
姐夫我可以,http://youku1.dianfubang.com/20190924/EAmK3n5v/index.m3u8
一位火热的室友,http://youku1.dianfubang.com/20190608/kLThek3x/index.m3u8
江南1970/江南黑夜,http://youku1.dianfubang.com/20190827/1thLYlou/index.m3u8
REaA导轨SF2F,http://youku1.dianfubang.com/20200131/LTAlFyUb/index.m3u8
色情之后,http://youku1.dianfubang.com/20191128/emO2HWmc/index.m3u8
人妻换换爱,http://youku1.dianfubang.com/20190928/3t3uinZ1/index.m3u8
本能2,http://youku1.dianfubang.com/20191117/UQRHnH4h/index.m3u8
性X/失身少女/迷夜,http://youku1.dianfubang.com/20191124/rUQeI8Hf/index.m3u8
情欲谬思2,http://youku1.dianfubang.com/20200503/VzVIXFLu/index.m3u8
性的厉鬼,http://youku1.dianfubang.com/20200317/zowaYDWQ/index.m3u8
盲井（大陆禁片）,http://youku1.dianfubang.com/20190827/gXCTX0U4/index.m3u8
色欲之死5,http://youku1.dianfubang.com/20200207/j2qzQkpg/index.m3u8
3D豪情,http://youku1.dianfubang.com/20191114/JSIsnesa/index.m3u8
再会,http://youku1.dianfubang.com/20200427/5fvp280I/index.m3u8
四大名妓之陈圆圆,http://youku1.dianfubang.com/20191229/pT0IXKZ7/index.m3u8
新红楼梦,http://youku1.dianfubang.com/20190318/7edOpdLS/index.m3u8
下流家族,http://youku1.dianfubang.com/20190612/UlHdjSuR/index.m3u8
禁止性爱：欲罢不能,http://youku1.dianfubang.com/20190420/5AE8u55q/index.m3u8
复制娇妻/超完美娇妻/换妻俱乐部,http://youku1.dianfubang.com/20190406/nOAZiayf/index.m3u8
日本妈咪,http://youku1.dianfubang.com/20190919/6yApkL9e/index.m3u8
隐秘的诱惑/PerfectProposal,http://youku1.dianfubang.com/20191218/ZDHj7MjF/index.m3u8
未来世纪之亚马逊女战士,http://youku1.dianfubang.com/20200427/Wlpg9Pzi/index.m3u8
女演员：性教育,http://youku1.dianfubang.com/20190808/pncdTBOi/index.m3u8
露出悦乐：沉溺羞虐的美人,http://youku1.dianfubang.com/20191004/nDNhyKIh/index.m3u8
名人性爱录像带,http://youku1.dianfubang.com/20191224/SgcovnWl/index.m3u8
金瓶双艳,http://youku1.dianfubang.com/20200113/hlPcoxGh/index.m3u8
柴锦鲤,http://youku1.dianfubang.com/20200410/8OOw39XJ/index.m3u8
情欲内视镜,http://youku1.dianfubang.com/20200315/hQPzFLqK/index.m3u8
地下室,http://youku1.dianfubang.com/20200131/Jiw3nFmu/index.m3u8
愉悦的性幻想世界第1卷,http://youku1.dianfubang.com/20190406/ViTExzIf/index.m3u8
畸零与色情,http://youku1.dianfubang.com/20200120/DKIEcOKi/index.m3u8
约会强暴,http://youku1.dianfubang.com/20191212/VNoCBR9p/index.m3u8
表姐的室友,http://youku1.dianfubang.com/20190516/czA8DfvX/index.m3u8
山狗2003兽性陷阱,http://youku1.dianfubang.com/20200113/WySSy7Zq/index.m3u8
罗马帝国艳情史,http://youku1.dianfubang.com/20191125/IpQxjeIA/index.m3u8
美容室：特殊服务,http://youku1.dianfubang.com/20200207/al2C9npC/index.m3u8
近郊奸情,http://youku1.dianfubang.com/20200427/Sphqp9by/index.m3u8
西施,http://youku1.dianfubang.com/20200427/9Xmn4FyG/index.m3u8
聊斋艳奇之陆判性经,http://youku1.dianfubang.com/20200203/bZpjv2YA/index.m3u8
天使的胆量：红色淫画,http://youku1.dianfubang.com/20190330/ky3YwVOD/index.m3u8
骑偶难下,http://youku1.dianfubang.com/20200315/CbBpkkFv/index.m3u8
大奥蕾の乱,http://youku1.dianfubang.com/20200131/z3nWTBsv/index.m3u8
色欲之死2,http://youku1.dianfubang.com/20200206/NVt3P7kO/index.m3u8
棕榈摆动/超玩妹社区,http://youku1.dianfubang.com/20190828/Sxnqcmy6/index.m3u8
瑞典情色电影作品集,http://youku1.dianfubang.com/20200315/krrqZ3q5/index.m3u8
母娘监禁牝,http://youku1.dianfubang.com/20190727/KP5m2BiV/index.m3u8
楼上的女孩,http://youku1.dianfubang.com/20190630/xwAc5XtP/index.m3u8
30次,http://youku1.dianfubang.com/20191221/ZW9oNuRF/index.m3u8
致命顺风车,http://youku1.dianfubang.com/20190418/K773q33a/index.m3u8
观赏口味,http://youku1.dianfubang.com/20191106/sSeVIJej/index.m3u8
我的嫂子是我的女人,http://youku1.dianfubang.com/20190220/zVEj1pvE/index.m3u8
聊斋之色魔传,http://youku1.dianfubang.com/20190403/iAmyHGor/index.m3u8
淫欲都市：污女大对决,http://youku1.dianfubang.com/20190928/ud5DUgj5/index.m3u8
撒旦信徒,http://youku1.dianfubang.com/20191130/YVOQOlcs/index.m3u8
玉蒲团Ⅰ之偷情宝鉴,http://youku1.dianfubang.com/20191119/reM0MAkE/index.m3u8
整个天使,http://youku1.dianfubang.com/20200410/flMlNUNa/index.m3u8
爱欲情歌,http://youku1.dianfubang.com/20200120/uuVg9Byo/index.m3u8
官家能收藏,http://youku1.dianfubang.com/20200131/j48mJHh1/index.m3u8
性奴,http://youku1.dianfubang.com/20191202/xTwOqdmi/index.m3u8
魔鬼性的仪式,http://youku1.dianfubang.com/20200427/hg3bUzOB/index.m3u8
朋友的妈妈：美味性爱,http://youku1.dianfubang.com/20190411/kuEWQtZw/index.m3u8
想要的一天/ADayToDoIt,http://youku1.dianfubang.com/20200428/wVRi1eFA/index.m3u8
水浒传之英雄好色,http://youku1.dianfubang.com/20190419/vgScIdkx/index.m3u8
乳。房,http://youku1.dianfubang.com/20200113/k62r8URe/index.m3u8
忏悔～松冈真知子の秘密,http://youku1.dianfubang.com/20200131/4uReGdTN/index.m3u8
赤裸两日情,http://youku1.dianfubang.com/20200108/064rqSWD/index.m3u8
善良妈妈：贪图父亲的女人,http://youku1.dianfubang.com/20190705/MRwm25bn/index.m3u8
小姐诱心,http://youku1.dianfubang.com/20190827/kJOCAF6r/index.m3u8
全美洗车女郎,http://youku1.dianfubang.com/20191220/PrJba3hg/index.m3u8
先亲后杀,http://youku1.dianfubang.com/20190418/6x3VUBcQ/index.m3u8
女猫,http://youku1.dianfubang.com/20200222/4OwwJA1h/index.m3u8
解忧按摩店,http://youku1.dianfubang.com/20190917/ahIKK7ig/index.m3u8
深色调的爱丽丝,http://youku1.dianfubang.com/20190319/ICvF1QXN/index.m3u8
我邻居的妻子3,http://youku1.dianfubang.com/20190220/vOLEO8hz/index.m3u8
满清十大酷刑之赤裸凌迟,http://youku1.dianfubang.com/20190819/mdgNqaMq/index.m3u8
驯服有夫之妇,http://youku1.dianfubang.com/20190506/a6yq9bkC/index.m3u8
五十度黑/五十度灰2,http://youku1.dianfubang.com/20191113/wjpAKfdd/index.m3u8
下海,http://youku1.dianfubang.com/20200106/eIrTphxk/index.m3u8
甜蜜的性爱,http://youku1.dianfubang.com/20191202/N1kziH2B/index.m3u8
女家庭教師毒親の玩具,http://youku1.dianfubang.com/20190220/RfpntdVr/index.m3u8
极乐女忍者,http://youku1.dianfubang.com/20190220/51GmIX4O/index.m3u8
危险的性爱/Dangerouslove,http://youku1.dianfubang.com/20190427/VmeObmqt/index.m3u8
コリアンマダムの告白,http://youku1.dianfubang.com/20191231/Rs7WSKU5/index.m3u8
家族性史家庭性生活年鉴,http://youku1.dianfubang.com/20200131/16fpFJUP/index.m3u8
性爱故事,http://youku1.dianfubang.com/20200111/ZlYvw0r8/index.m3u8
肥仔的性幻想,http://youku1.dianfubang.com/20190331/x82tmT1d/index.m3u8
盲山（大陆禁片）,http://youku1.dianfubang.com/20190827/jBqcEVAs/index.m3u8
35歳の童贞男,http://youku1.dianfubang.com/20200314/s2yShPEI/index.m3u8
强奸3之OL的诱惑,http://youku1.dianfubang.com/20190317/3p3qDaiI/index.m3u8
仪式：我帮你成为男人,http://youku1.dianfubang.com/20190220/quaMwoW2/index.m3u8
偷窥的欲望,http://youku1.dianfubang.com/20191019/xko6NRcw/index.m3u8
太空两性指南,http://youku1.dianfubang.com/20200108/ME6KO8Zb/index.m3u8
诱抱：床战,http://youku1.dianfubang.com/20190907/tR2BPa91/index.m3u8
无羞无耻,http://youku1.dianfubang.com/20200427/7bKnslEF/index.m3u8
爱的色放,http://youku1.dianfubang.com/20190627/t98AX27R/index.m3u8
辣妞征集,http://youku1.dianfubang.com/20190330/pwH8kUkh/index.m3u8
春原未来之教欲日志,http://youku1.dianfubang.com/20190526/WXHS3jH0/index.m3u8
脱衣麻将大四喜篇,http://youku1.dianfubang.com/20191202/XD8R7Uue/index.m3u8
护士3D,http://youku1.dianfubang.com/20190321/HRKL89bs/index.m3u8
七彩西游记五：火艳铁扇公主,http://youku1.dianfubang.com/20190322/ELMlsrMh/index.m3u8
祖儿的诱惑：祖儿在莫斯科,http://youku1.dianfubang.com/20190315/XVMz4sg3/index.m3u8
姐妹的房间,http://youku1.dianfubang.com/20200314/8rxoVZdi/index.m3u8
女演员性丑闻2,http://youku1.dianfubang.com/20191201/jeTUOahA/index.m3u8
湿WET,http://youku1.dianfubang.com/20200410/1PkrXPwJ/index.m3u8
甜蜜·丑闻激射！,http://youku1.dianfubang.com/20190328/fQGDZohj/index.m3u8
20夜和一雨天,http://youku1.dianfubang.com/20191221/T0nWKeXT/index.m3u8
纵欲事件簿,http://youku1.dianfubang.com/20200427/UKAf54yF/index.m3u8
暗夜禁曲,http://youku1.dianfubang.com/20190518/Z1vjth6b/index.m3u8
午夜情深深,http://youku1.dianfubang.com/20190328/s4RXOK1F/index.m3u8
我们荷兰版/去他X的放荡青春,http://youku1.dianfubang.com/20190824/MkpluCdy/index.m3u8
金发女奴隶,http://youku1.dianfubang.com/20190331/agJmjhKc/index.m3u8
女教师日记：被禁止的性,http://youku1.dianfubang.com/20190315/jgAw7B2R/index.m3u8
我唾弃你的坟墓：复仇在我,http://youku1.dianfubang.com/20190330/UMQwKrOh/index.m3u8
僵尸脱衣舞娘,http://youku1.dianfubang.com/20191116/m0mOhr2s/index.m3u8
私人会所/MembersOnly,http://youku1.dianfubang.com/20200113/mGMJ66BX/index.m3u8
女教师的性爱玩具,http://youku1.dianfubang.com/20190907/uqoUYdEF/index.m3u8
欲望之年轻的助手/欲望与刀,http://youku1.dianfubang.com/20190427/XkS8nnsM/index.m3u8
情事,http://youku1.dianfubang.com/20191214/SOQNfdI5/index.m3u8
和朋友夫妇的交换,http://youku1.dianfubang.com/20190703/4zhUMAbn/index.m3u8
罗马的房间,http://youku1.dianfubang.com/20190529/dbpX1dti/index.m3u8
鸭王/TheGigolo,http://youku1.dianfubang.com/20191115/QrahmBWV/index.m3u8
花与蛇,http://youku1.dianfubang.com/20191127/EGS5LQQb/index.m3u8
迷色青春,http://youku1.dianfubang.com/20200315/V5skyRxH/index.m3u8
少妇的秘密,http://youku1.dianfubang.com/20190322/QVUYsL3d/index.m3u8
女护士的快感,http://youku1.dianfubang.com/20190321/qT52GKx4/index.m3u8
江戸女刑罚史紧缚妖艳游女,http://youku1.dianfubang.com/20200131/jj7esINR/index.m3u8
美女与骑士,http://youku1.dianfubang.com/20200119/G82GXjSV/index.m3u8
下一个,http://youku1.dianfubang.com/20191121/ppybdVmE/index.m3u8
人间中毒/Obsessed,http://youku1.dianfubang.com/20191115/hrBt6gcv/index.m3u8
天使的性,http://youku1.dianfubang.com/20191229/VuowmE4y/index.m3u8
多姿多彩的日式按摩,http://youku1.dianfubang.com/20190327/6U06FXcn/index.m3u8
爱欲夜知味,http://youku1.dianfubang.com/20191121/DeZEHegA/index.m3u8
无限春光27/情欲房,http://youku1.dianfubang.com/20191114/pASGqFAn/index.m3u8
苍紫の夜勤病棟Karte.1,http://youku1.dianfubang.com/20190411/CbqtSXDe/index.m3u8
漂亮模特姐妹,http://youku1.dianfubang.com/20190526/EOIv1Msu/index.m3u8
醉酒寄宿家庭2,http://youku1.dianfubang.com/20190320/4GS6CfUA/index.m3u8
拉拉向前冲,http://youku1.dianfubang.com/20200131/0IvrrWpv/index.m3u8
爱你九周半,http://youku1.dianfubang.com/20191116/AkUtGYmk/index.m3u8
上海宝贝,http://youku1.dianfubang.com/20190720/5P6RisII/index.m3u8
与我同眠/与我上床,http://youku1.dianfubang.com/20191117/fefdfrcJ/index.m3u8
森林探险-性感音乐剧,http://youku1.dianfubang.com/20191201/wP1H1XQ3/index.m3u8
午夜咨询室2号,http://youku1.dianfubang.com/20190420/JhrJ3LLn/index.m3u8
亲切的儿媳,http://youku1.dianfubang.com/20190526/DHjpSHaA/index.m3u8
香港慕情+女新入社员,http://youku1.dianfubang.com/20200120/uIxgcrnW/index.m3u8
法国情色大师2,http://youku1.dianfubang.com/20200131/p8KTgWgo/index.m3u8
情欲凡尔赛,http://youku1.dianfubang.com/20200315/YXBXqaVP/index.m3u8
迷妄国度3,http://youku1.dianfubang.com/20200315/SrGDeXGT/index.m3u8
江戸女刑罚史女郎云,http://youku1.dianfubang.com/20200131/kXZtrzUe/index.m3u8
下流的海女/NastyDiver,http://youku1.dianfubang.com/20190318/wlVHhrJz/index.m3u8
过分的姐姐,http://youku1.dianfubang.com/20190227/HX8SoUTq/index.m3u8
美国派AmericanPie,http://youku1.dianfubang.com/20191122/xcIk2jtl/index.m3u8
隔壁人妻,http://youku1.dianfubang.com/20190901/gRYz5Rg7/index.m3u8
笼中女囚,http://youku1.dianfubang.com/20190317/guvXffSh/index.m3u8
办蛇姬：极乐诱惑,http://youku1.dianfubang.com/20200110/ZZOFS8pe/index.m3u8
露露的性战,http://youku1.dianfubang.com/20190402/TAGrSiT4/index.m3u8
玉蒲团Ⅱ之玉女心经,http://youku1.dianfubang.com/20191121/g6lNWGTy/index.m3u8
红楼梦/同志版红楼梦,http://youku1.dianfubang.com/20191111/J1BIp2YK/index.m3u8
高跟鞋杀姬,http://youku1.dianfubang.com/20190405/IfcHUgEp/index.m3u8
昭和奸通物语：性虐家政妇,http://youku1.dianfubang.com/20190925/gnjhXO8e/index.m3u8
别惹屌丝男,http://youku1.dianfubang.com/20190426/tEMzRMyR/index.m3u8
聊斋金瓶梅,http://youku1.dianfubang.com/20190320/2vaUpmNC/index.m3u8
禁室培欲4秘密の地下室,http://youku1.dianfubang.com/20200120/TGpSrrDT/index.m3u8
不道德的故事,http://youku1.dianfubang.com/20200103/20bf6CrA/index.m3u8
28个旅馆房间,http://youku1.dianfubang.com/20191221/hqmJb0HN/index.m3u8
黑姬前篇,http://youku1.dianfubang.com/20190404/b77ku2qC/index.m3u8
爱人/爱的欲望,http://youku1.dianfubang.com/20190511/UPJFC3zM/index.m3u8
妹妹太爱我了怎么办,http://youku1.dianfubang.com/20200110/8KrKfrCn/index.m3u8
两面神：欲望的两张脸,http://youku1.dianfubang.com/20200222/pILulNRE/index.m3u8
深情触摸/TouchByTouch,http://youku1.dianfubang.com/20200501/PDuv912S/index.m3u8
桃色机密,http://youku1.dianfubang.com/20191130/DdaTpRIq/index.m3u8
人妻e起来,http://youku1.dianfubang.com/20190901/t3X1cLIl/index.m3u8
娼馆物语,http://youku1.dianfubang.com/20190401/lqaIT6Jz/index.m3u8
粉红韩流第一季,http://youku1.dianfubang.com/20200120/MtPpSabY/index.m3u8
穿长筒袜的有夫之妇,http://youku1.dianfubang.com/20190401/YJ4IwhiS/index.m3u8
欲望/性别错乱,http://youku1.dianfubang.com/20200322/J1iQ7gBw/index.m3u8
性狩人,http://youku1.dianfubang.com/20191204/QGBhuEZV/index.m3u8
休假,http://youku1.dianfubang.com/20190627/tXIFpKsm/index.m3u8
和朋友的爱人偷情,http://youku1.dianfubang.com/20190328/eRUrHlEc/index.m3u8
丈夫交换日,http://youku1.dianfubang.com/20190516/QKItGcZ3/index.m3u8
索多玛120天,http://youku1.dianfubang.com/20191127/xSHVMKyT/index.m3u8
约炮神器,http://youku1.dianfubang.com/20190901/JJ0n0gXB/index.m3u8
绑票AV天后,http://youku1.dianfubang.com/20190919/aqItqHot/index.m3u8
宅男性幻想,http://youku1.dianfubang.com/20200427/a5iVlBKo/index.m3u8
奥赛罗,http://youku1.dianfubang.com/20200131/uBgX912w/index.m3u8
关于我的母亲,http://youku1.dianfubang.com/20190727/cNov2PXc/index.m3u8
光做不说爱,http://youku1.dianfubang.com/20200103/HafJcuWG/index.m3u8
情欲空间,http://youku1.dianfubang.com/20200315/ifaW5Rj4/index.m3u8
大开眼戒/大开色戒,http://youku1.dianfubang.com/20191117/PJh9DNt8/index.m3u8
色即是空,http://youku1.dianfubang.com/20191113/DbOnl5Bb/index.m3u8
少女闺房,http://youku1.dianfubang.com/20191028/PJotlSfz/index.m3u8
欲蛇,http://youku1.dianfubang.com/20200131/1wYCCehj/index.m3u8
人妻Hold不住2,http://youku1.dianfubang.com/20190901/KU9xjVd4/index.m3u8
恋爱中的双胞胎,http://youku1.dianfubang.com/20190404/mdkScyQs/index.m3u8
贪图兄长,http://youku1.dianfubang.com/20190425/Jo5yYHTH/index.m3u8
热情的邻居,http://youku1.dianfubang.com/20191229/oZbOAHLK/index.m3u8
色欲之死,http://youku1.dianfubang.com/20200206/cMm7bqrF/index.m3u8
中国性戏观,http://youku1.dianfubang.com/20190320/aRygwREr/index.m3u8
考试院/宿舍/StudyDorms,http://youku1.dianfubang.com/20190509/hLPMR8Ho/index.m3u8
新的哥哥2,http://youku1.dianfubang.com/20200211/RLHl0bY5/index.m3u8
烈焰欲望熔炉,http://youku1.dianfubang.com/20190831/xxG6CWYk/index.m3u8
淫乱巨乳妻的白日梦,http://youku1.dianfubang.com/20190901/KtIVOG5i/index.m3u8
AV偶像2,http://youku1.dianfubang.com/20191212/GipHgkpM/index.m3u8
偷摄好看的小姐姐按摩,http://youku1.dianfubang.com/20190328/lMlNbKaB/index.m3u8
少女的诱惑3,http://youku1.dianfubang.com/20200427/idjpJVG8/index.m3u8
黑蝎の诱惑,http://youku1.dianfubang.com/20190406/l9LkGeJE/index.m3u8
春宫图,http://youku1.dianfubang.com/20190420/dM7px6D9/index.m3u8
娜妲莉的情人,http://youku1.dianfubang.com/20191211/J030t3OZ/index.m3u8
东宫西宫（禁片罕见）,http://youku1.dianfubang.com/20190827/hgdQ9caD/index.m3u8
我的妻子的姐姐3,http://youku1.dianfubang.com/20190317/nDyyhWLk/index.m3u8
妻子的情人,http://youku1.dianfubang.com/20200106/zYrTyGVt/index.m3u8
善良妈妈的朋友2,http://youku1.dianfubang.com/20190227/DLa8uFhK/index.m3u8
不可撤销/不可逆转/无可挽回/Irreversible,http://youku1.dianfubang.com/20191123/Slk6XJrT/index.m3u8
寡妇的心/少妇的心,http://youku1.dianfubang.com/20190420/oJZaHgEY/index.m3u8
女佣的秘密,http://youku1.dianfubang.com/20190327/yNNF2snk/index.m3u8
有名官能小説家,http://youku1.dianfubang.com/20190321/snqp2lNG/index.m3u8
处女掌门人,http://youku1.dianfubang.com/20191203/y1sF3kye/index.m3u8
柏林学生和泰西,http://youku1.dianfubang.com/20200220/ygQETqeW/index.m3u8
地下情,http://youku1.dianfubang.com/20200131/5nFaDplI/index.m3u8
妈妈的女儿,http://youku1.dianfubang.com/20191202/D2M9P08x/index.m3u8
警花肉搏强奸党,http://youku1.dianfubang.com/20190412/1AZyUVRe/index.m3u8
霜花店,http://youku1.dianfubang.com/20191117/1oYs0Xrb/index.m3u8
青春捉迷藏,http://youku1.dianfubang.com/20190319/2otOkQzm/index.m3u8
我就要你爽爽的,http://youku1.dianfubang.com/20190907/QxDqZy9q/index.m3u8
风月宝鉴之淫乱英雄传,http://youku1.dianfubang.com/20190307/JGx9tOsk/index.m3u8
小姨子2,http://youku1.dianfubang.com/20190324/6YOo1I38/index.m3u8
泰国性痴迷,http://youku1.dianfubang.com/20190414/LsS8Gebc/index.m3u8
两个妈妈,http://youku1.dianfubang.com/20190915/bmOart3s/index.m3u8
裸雕师欲火重生路,http://youku1.dianfubang.com/20200315/OpW9piGl/index.m3u8
Illusion,http://youku1.dianfubang.com/20200222/62YDeuw2/index.m3u8
性幻奇缘,http://youku1.dianfubang.com/20200114/YAlpubpu/index.m3u8
18文学赏,http://youku1.dianfubang.com/20200220/F0p44yJh/index.m3u8
钩住了,http://youku1.dianfubang.com/20190326/T1fHE6EY/index.m3u8
隔壁的阿姨正在寻找隐形眼镜,http://youku1.dianfubang.com/20190317/l85HudPH/index.m3u8
纵欲,http://youku1.dianfubang.com/20191127/n58jODPK/index.m3u8
失禁之错,http://youku1.dianfubang.com/20190612/lfbM4gsC/index.m3u8
人妻拉拉链,http://youku1.dianfubang.com/20191005/QgSBvAxz/index.m3u8
朋友的家教妻子,http://youku1.dianfubang.com/20190321/yTm8dkd0/index.m3u8
LOVELY×CATION,http://youku1.dianfubang.com/20190404/NUHcv6ot/index.m3u8
恋物,http://youku1.dianfubang.com/20200131/0DzcAuja/index.m3u8
大失禁-湿内裤,http://youku1.dianfubang.com/20190710/ICU5NkUT/index.m3u8
性爱宝典,http://youku1.dianfubang.com/20191113/Ny1r8arm/index.m3u8
零女特警R之最后的指令,http://youku1.dianfubang.com/20190412/fZoCyXiU/index.m3u8
她美丽/甜蜜梦幻,http://youku1.dianfubang.com/20200220/9EGcUJkO/index.m3u8
两个女人的海滩,http://youku1.dianfubang.com/20200131/BgopnHdp/index.m3u8
夜车司机,http://youku1.dianfubang.com/20190602/waxBowsH/index.m3u8
情色监狱,http://youku1.dianfubang.com/20190319/YtbxWHYU/index.m3u8
小姐,http://youku1.dianfubang.com/20191101/IxyGcexN/index.m3u8
处女初夜情,http://youku1.dianfubang.com/20190320/IgudCrJf/index.m3u8
八头身美女,http://youku1.dianfubang.com/20190820/9oC5f9Qu/index.m3u8
妹惑,http://youku1.dianfubang.com/20191209/5dSVTFIk/index.m3u8
买下我/危险性交易(台)/BuyMe,http://youku1.dianfubang.com/20190812/iqUSkO8v/index.m3u8
女教师,http://youku1.dianfubang.com/20191231/WBaNfjrk/index.m3u8
ヌードの夜爱,http://youku1.dianfubang.com/20200410/PGMcu9CB/index.m3u8
处女地/十日谈,http://youku1.dianfubang.com/20191117/c2T2Legh/index.m3u8
亵渎天使,http://youku1.dianfubang.com/20200103/kughQ6Yk/index.m3u8
露出悦乐：羞耻的俘虏,http://youku1.dianfubang.com/20190928/Vy4tQ3Xy/index.m3u8
一个丈夫的秘密,http://youku1.dianfubang.com/20190318/mNgNzLoU/index.m3u8
喜爱夜蒲1,http://youku1.dianfubang.com/20191124/J6ukxbws/index.m3u8
年轻的寡妇,http://youku1.dianfubang.com/20190319/veEuncVm/index.m3u8
野蛮女王2-女王的反击,http://youku1.dianfubang.com/20190324/dhmDkpwV/index.m3u8
我的性生活,http://youku1.dianfubang.com/20190413/rR82sMS1/index.m3u8
D坂の杀人事件,http://youku1.dianfubang.com/20200314/dRz0P7wR/index.m3u8
浪得过火,http://youku1.dianfubang.com/20200118/zSt7lKzs/index.m3u8
