央视频道,#genre#
超级电视剧-全网,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226253/1.m3u8
超级电视剧-全网,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级体育-全网,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226157/1.m3u8
健康有约-全网,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8
金牌综艺-移动,http://111.40.205.87/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺-移动,http://112.17.40.140/PLTV/88888888/224/3221226749/index.m3u8
爱情喜剧-移动,http://111.40.205.87/PLTV/88888888/224/3221225669/index.m3u8
爱情喜剧-移动,http://112.17.40.140/PLTV/88888888/224/3221226660/index.m3u8
精品大剧-移动,http://111.40.205.87/PLTV/88888888/224/3221225670/index.m3u8
精品大剧-移动,http://112.17.40.140/PLTV/88888888/224/3221226668/index.m3u8
海外剧场-移动,http://111.40.205.87/PLTV/88888888/224/3221225671/index.m3u8
海外剧场-移动,http://112.17.40.140/PLTV/88888888/224/3221226662/index.m3u8
精品记录-移动,http://111.40.205.87/PLTV/88888888/224/3221225672/index.m3u8
精品记录-移动,http://112.17.40.140/PLTV/88888888/224/3221226763/index.m3u8
健康有约-移动,http://111.40.205.87/PLTV/88888888/224/3221225673/index.m3u8
健康有约-移动,http://112.17.40.140/PLTV/88888888/224/3221226757/index.m3u8
军旅剧场-移动,http://111.40.205.87/PLTV/88888888/224/3221225676/index.m3u8
军旅剧场-移动,http://112.17.40.140/PLTV/88888888/224/3221226682/index.m3u8
家庭剧场-移动,http://111.40.205.87/PLTV/88888888/224/3221225677/index.m3u8
家庭剧场-移动,http://112.17.40.140/PLTV/88888888/224/3221226642/index.m3u8
中国功夫-移动,http://111.40.205.87/PLTV/88888888/224/3221225681/index.m3u8
中国功夫-移动,http://112.17.40.140/PLTV/88888888/224/3221226759/index.m3u8
军事评论-移动,http://111.40.205.87/PLTV/88888888/224/3221225668/index.m3u8
军事评论-移动,http://112.17.40.140/PLTV/88888888/224/3221226658/index.m3u8
自由搏击-移动,http://112.17.40.140/PLTV/88888888/224/3221226737/index.m3u8
农业致富-移动,http://112.17.40.140/PLTV/88888888/224/3221226664/index.m3u8
潮妈辣婆-移动,http://112.17.40.140/PLTV/88888888/224/3221226666/index.m3u8
精品电影-移动,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
精品电影-移动,http://111.40.205.87/PLTV/88888888/224/3221225667/index.m3u8
搏击剧场-移动,http://111.40.205.87/PLTV/88888888/224/3221225680/index.m3u8
动作电影-移动,http://111.40.205.87/PLTV/88888888/224/3221225661/index.m3u8
动作电影-移动,http://112.17.40.140/PLTV/88888888/224/3221226747/index.m3u8
古装剧场-移动,http://111.40.205.87/PLTV/88888888/224/3221225663/index.m3u8
古装剧场-移动,http://112.17.40.140/PLTV/88888888/224/3221226753/index.m3u8
明星大片-移动,http://111.40.205.87/PLTV/88888888/224/3221225664/index.m3u8
明星大片-移动,http://112.17.40.140/PLTV/88888888/224/3221226751/index.m3u8
惊悚悬疑-移动,http://111.40.205.87/PLTV/88888888/224/3221225665/index.m3u8
惊悚悬疑-移动,http://112.17.40.140/PLTV/88888888/224/3221226656/index.m3u8
动画王国-移动,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
动画王国-移动,http://111.40.205.87/PLTV/88888888/224/3221225662/index.m3u8
精品体育-移动,http://112.17.40.140/PLTV/88888888/224/3221226819/index.m3u8
电 竟-移动,http://111.40.205.87/PLTV/88888888/224/3221225675/index.m3u8
动作电影-联通,http://121.31.30.91:8081/ysten-business/live/dongzuody/1.m3u8
明星大片-联通,http://121.31.30.91:8081/ysten-business/live/mingxingdp/1.m3u8
金牌综艺-联通,http://121.31.30.91:8081/ysten-business/live/saishijx/1.m3u8
精品体育-联通,http://121.31.30.91:8081/ysten-business/live/jtiyu/1.m3u8
精品大剧-联通,http://121.31.30.91:8081/ysten-business/live/jdaju/1.m3u8
精品电影-联通,http://121.31.30.91:8081/ysten-business/live/jdianying/1.m3u8
海外剧场-联通,http://121.31.30.91:8081/ysten-business/live/xiqumd/1.m3u8
家庭剧场-联通,http://121.31.30.91:8081/ysten-business/live/jiatingjc/1.m3u8
爱情喜剧-联通,http://121.31.30.91:8081/ysten-business/live/aiqingxj/1.m3u8
古装剧场-联通,http://121.31.30.91:8081/ysten-business/live/guzhuangjc/1.m3u8
军旅剧场-联通,http://121.31.30.91:8081/ysten-business/live/junlvjc/1.m3u8
惊悚悬疑-联通,http://121.31.30.91:8081/ysten-business/live/jingsongxy/1.m3u8
精品记录-联通,http://121.31.30.91:8081/ysten-business/live/jingpinjl/1.m3u8
军事评论-联通,http://121.31.30.91:8081/ysten-business/live/junshipl/1.m3u8
农业致富-联通,http://121.31.30.91:8081/ysten-business/live/nongyezf/1.m3u8
健康有约-联通,http://121.31.30.91:8081/ysten-business/live/ljiankangyouyue/1.m3u8
电竞-联通,http://121.31.30.91:8081/ysten-business/live/wmyx/1.m3u8

CIBN频道,#genre#
CIBN精品影院,http://v.iam7.cn/iptv/cibn.php?code=JingPin
CIBN生活,http://v.iam7.cn/iptv/cibn.php?code=YouXi
CIBN军事,http://v.iam7.cn/iptv/cibn.php?code=YinYue
CIBN真人秀,http://v.iam7.cn/iptv/cibn.php?code=LuShi
CIBN文旅中国,http://v.iam7.cn/iptv/cibn.php?code=MeiZhuang
CIBN嗨播,http://v.iam7.cn/iptv/cibn.php?code=LvYou
CIBN时尚生活,http://v.iam7.cn/iptv/cibn.php?code=DongLinFaYin
CIBN欧洲影院,http://v.iam7.cn/iptv/cibn.php?code=82
CIBN童学世界,http://v.iam7.cn/iptv/cibn.php?code=ReBo
CIBN经典剧场,http://v.iam7.cn/iptv/cibn.php?code=DOTA2
CIBN风尚运动,http://v.iam7.cn/iptv/cibn.php?code=DuShi
CIBN汽车,http://v.iam7.cn/iptv/cibn.php?code=QiChe
CIBN华语影院,http://v.iam7.cn/iptv/cibn.php?code=TiYu
CIBN佳片影院,http://v.iam7.cn/iptv/cibn.php?code=83
CIBN情感影院,http://v.iam7.cn/iptv/cibn.php?code=QingGan
CIBN骄阳剧场,http://v.iam7.cn/iptv/cibn.php?code=JingDian
CIBN健康,http://v.iam7.cn/iptv/cibn.php?code=JianKang
CIBN全电竞,http://v.iam7.cn/iptv/cibn.php?code=115
CIBN百科实录,http://v.iam7.cn/iptv/cibn.php?code=84
CIBN喜剧影院,http://v.iam7.cn/iptv/cibn.php?code=TongBu
CIBN炫佳动漫,http://v.iam7.cn/iptv/cibn.php?code=DongMan
CIBN微电影,http://v.iam7.cn/iptv/cibn.php?code=WeiDianYing
CIBN热卖推荐,http://v.iam7.cn/iptv/cibn.php?code=400
CIBN现身说法,http://v.iam7.cn/iptv/cibn.php?code=86
CIBN院线大片,http://v.iam7.cn/iptv/cibn.php?code=DanJi
CIBN品质生活,http://v.iam7.cn/iptv/cibn.php?code=1
CIBN古装剧场,http://v.iam7.cn/iptv/cibn.php?code=ZongYi
CIBN时尚前沿,http://v.iam7.cn/iptv/cibn.php?code=87
CIBN动漫剧场,http://v.iam7.cn/iptv/cibn.php?code=QinZi
CIBN好莱坞,http://v.iam7.cn/iptv/cibn.php?code=ZongHe
CIBN聚鲨精选,http://v.iam7.cn/iptv/cibn.php?code=6
CIBN家居用品,http://v.iam7.cn/iptv/cibn.php?code=jiayougouwu
CIBN宝岛风情,http://v.iam7.cn/iptv/cibn.php?code=88
CIBN流金岁月,http://v.iam7.cn/iptv/cibn.php?code=Shoucang
CIBN好物,http://v.iam7.cn/iptv/cibn.php?code=178
CIBN艺术院线,http://v.iam7.cn/iptv/cibn.php?code=YingXiong
CIBN电影导视,http://v.iam7.cn/iptv/cibn.php?code=FengShang
CIBN电影综合,http://v.iam7.cn/iptv/cibn.php?code=DianYing
CIBN纪录片,http://v.iam7.cn/iptv/cibn.php?code=JiLuPian
CIBN综合,http://v.iam7.cn/iptv/cibn.php?code=DianJing
CIBN动作影院,http://v.iam7.cn/iptv/cibn.php?code=ShengHuo
咿呀咿呀,http://v.iam7.cn/iptv/cibn.php?code=130
底价秒杀,http://v.iam7.cn/iptv/cibn.php?code=300
驶向荒野之旅,http://v.iam7.cn/iptv/cibn.php?code=361
MV,http://v.iam7.cn/iptv/cibn.php?code=338
流行榜单,http://v.iam7.cn/iptv/cibn.php?code=155
家装精选,http://v.iam7.cn/iptv/cibn.php?code=301
巨星演唱会,http://v.iam7.cn/iptv/cibn.php?code=135
美食厨房,http://v.iam7.cn/iptv/cibn.php?code=302
经典音乐,http://v.iam7.cn/iptv/cibn.php?code=162
天才宝贝熊,http://v.iam7.cn/iptv/cibn.php?code=143
女团专场,http://v.iam7.cn/iptv/cibn.php?code=208
斗牛财经,http://v.iam7.cn/iptv/cibn.php?code=126
老陈坐弹会,http://v.iam7.cn/iptv/cibn.php?code=136
音乐综艺,http://v.iam7.cn/iptv/cibn.php?code=145
精选古典乐,http://v.iam7.cn/iptv/cibn.php?code=78
经典音乐会,http://v.iam7.cn/iptv/cibn.php?code=128
中国交通,http://v.iam7.cn/iptv/cibn.php?code=7
环球奇观,http://v.iam7.cn/iptv/cibn.php?code=8
收藏,http://v.iam7.cn/iptv/cibn.php?code=501
莎翁戏剧,http://v.iam7.cn/iptv/cibn.php?code=68

港台测试一,#genre#
凤凰资讯,p8p://0198.02686.cc:16871/5d1a69d90003dbfb11be6dc698fb9973.ts
凤凰卫视,p8p://0198.02686.cc:16871/5d1a69d80007b1db11be6ad9e2339543.ts
凤凰香港,p8p://0198.02686.cc:16871/5d1a69d6000505cd11be625a06b24e50.ts
无线新闻,https://pl0-hls.live.huajiao.com/live_huajiao_v2/6cdb8dd7ca6da746a55e41f18ac2e8de/playlist.m3u8
无线新闻,p8p://0198.02686.cc:16871/5d1a69dc000d64b611be7bef5757286e.ts
有线新闻,https://pl0-hls.live.huajiao.com/live_huajiao_v2/e822adc1512650392a7943ecb21747c3/playlist.m3u8
有线新闻,p8p://0198.02686.cc:16871/5e021549000d8ec4e44477e9f2ec6aad.ts
翡翠台,https://pl0-hls.live.huajiao.com/live_huajiao_v2/0b35946cb77b8e0f3e430ca06310d6c5/playlist.m3u8
翡翠台,http://cnmzb.zhibo123.top/vhls/fctv/fctv_live.m3u8
TVB J2,https://pl0-hls.live.huajiao.com/live_huajiao_v2/d9233958e1f059fcea8291ae2e8ecde6/playlist.m3u8
明珠,https://pl0-hls.live.huajiao.com/live_huajiao_v2/b1da26cb8ef06a3e3d5f3320eeea881f/playlist.m3u8
东森戏剧,http://cnmzb.zhibo123.top/vhls/DSXJ/DSXJ_live.m3u8
八大戏剧,http://cnmzb.zhibo123.top/vhls/BDXJ/BDXJ_live.m3u8
Oh!K,http://cnmzb.zhibo123.top/vhls/OHK/OHK_live.m3u8
Sony one,http://cnmzb.zhibo123.top/vhls/suoniyl/suoniyl_live.m3u8
TVB翡翠_1080,msc://CTVBJ5
TVB翡翠_720,msc://CTVBJL
TVB J2_1080,msc://CJ25
TVB J2_720,msc://CJ2L
TVB星河_1080,msc://CXHMovie
TVB星河_720,msc://CKF5
TVB韩剧,msc://CKDrama5
TVB娱乐新闻,msc://CEN5
民視,http://183.131.85.21:1998/live/abc0.m3u8
公視3,P2p://51.79.41.138:18912/5b14094a0002d1d117d1e518204a1cf0.ts
MTV台灣,P2p://51.79.41.138:18912/5b1409160006a29117d11af270d37d68.ts
中視經典,P2p://51.79.41.138:18912/5b140a14000a368c17d4fc0d0e2537ba.ts
TVBS精采台,P2p://51.79.41.138:18912/5b14095e000d4f6717d235e84b4432ff.ts
民視台灣台,P2p://51.79.41.138:18912/5b14095f00097ec617d238d6575b7b8c.ts
龍華經典,P2p://51.79.41.138:18912/5b14090b0001269c17d0ee93023202c3.ts
龍華影劇,P2p://51.79.41.138:18912/5b1408f2000aaf8c17d08f5c001549e8.ts
采昌影劇台,P2p://51.79.41.138:18912/5b1409db0009049a17d41d161677386d.ts
HBO台湾,vjms://61.216.1.24:8500:3502/live/cid=261
HBO温馨,vjms://61.216.1.24:8500:3502/live/cid=181
HBO原创,vjms://61.216.1.24:8500:3502/live/cid=436
HBO强档,vjms://61.216.1.24:8500:3502/live/cid=238
AXN,vjms://61.216.1.24:8500:3502/live/cid=2
FX,http://111.13.111.192/125.227.198.89:8027
BBC,vjms://61.216.1.24:8500:3502/live/cid=418
CNN,vjms://61.216.1.24:8500:3502/live/cid=428
CNN,mitv://147.135.39.171:9906/5d9a3074000760469cc889bc0bf01660.ts
CNN,P2p://51.79.41.138:18912/5b593947000cff32d36fb9d074780d12.ts.ts
CNBC,vjms://61.216.1.24:8500:3502/live/cid=98
纬来体育,vjms://61.216.1.24:8500:3502/live/cid=202
爱尔达体育1,vjms://61.216.1.24:8500:3502/live/cid=266
博斯高球1,vjms://61.216.1.24:8500:3502/live/cid=265
FOX体育2,vjms://61.216.1.24:8500:3502/live/cid=444
FOX体育3,vjms://61.216.1.24:8500:3502/live/cid=95
ELTA體育2台,P2p://51.79.41.138:18912/5b1409da0004ba1317d418157a2631bc.ts
博斯高球Ⅰ,P2p://51.79.41.138:18912/5b1409f3000f373217d47c6d014c2310.ts
博斯運動Ⅱ,P2p://51.79.41.138:18912/5b14098e0000e93717d2ee3b694601b7.ts
国家地理,vjms://61.216.1.24:8500:3502/live/cid=115
国家地理野生,vjms://61.216.1.24:8500:3502/live/cid=263
动物星球,vjms://61.216.1.24:8500:3502/live/cid=3
探索亚洲,vjms://61.216.1.24:8500:3502/live/cid=440
探索科学,vjms://61.216.1.24:8500:3502/live/cid=457
歷史頻道,https://lss.line-scdn.net/cc_tw/p/live/h4tNFgU62alojUnRKG0d3bUhqNGJYCSxZGl5wOQI_NT8OB3wJG19xPVVqZjsLWyoMGFksbwU2NW1eSi1eHF8kbgI3K2tfECwORkYkP14gMGBeDi0ETw/abr.m3u8
TLC旅游生活,vjms://61.216.1.24:8500:3502/live/cid=103
迪士尼卡通,vjms://61.216.1.24:8500:3502/live/cid=361
迪士尼卡通(國語),P2p://51.79.41.138:18912/5b1409f30004f6ec17d479cd524c4642.ts
佛衛慈悲台,P2p://51.79.41.138:18912/5bdbf39c000a4154d21721c16bc7247c.ts
大爱1,http://tv1.wanfudaluye.com/live/live.m3u8
大爱2,http://tv2.wanfudaluye.com/live/live.m3u8
大爱3,http://tv3.wanfudaluye.com/live/live.m3u8

港台测试二,#genre#
凤凰中文,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
CTV中视HD,http://104.250.154.42:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
华视CTS,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8
年代新闻,http://104.250.154.42:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
年代新闻,http://47.240.60.73/atv.php?channel=6795e9568e22c046981992cb582d44d8
CTI中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
凤凰资讯,http://47.240.60.73/atv.php?channel=fbded000af54f1a4ee0847712298893b
凤凰卫视,http://47.240.60.73/atv.php?channel=b87f678640708da14c8bbe45ef43e51f
凤凰香港,http://47.240.60.73/atv.php?channel=44ca88e2d2844038cdb169e25ac5fbbf
凤凰电影,http://47.240.60.73/gzyx.php?id=fhdy
Channel V,http://47.240.60.73/gzyx.php?id=wsyy
TVB翡翠,http://47.240.60.73/atv.php?channel=f9c0fc853c9dd0b6be92eacc07943460
TVB翡翠,http://47.240.60.73/atv.php?channel=a988ec05d4d63b5fd8b2d73dfe90b9be
TVB明珠,http://47.240.60.73/atv.php?channel=c16662fc5c2cc0ba04dc6d35d19e5071
TVB明珠,http://47.240.60.73/atv.php?channel=d21fc46e7be754c79ba69a4098151b0b
TVB星河 ,http://47.240.60.73/atv.php?channel=47b66f36d3fdce6ef682a8d8f5fb47b8
TVB  J2,http://47.240.60.73/atv.php?channel=4e2a008fe0f5173222b99f03c1560d7b
TVB  J2,http://47.240.60.73/atv.php?channel=c42d09b31a1e516cd14ffcbd593cfa8a
无线资讯,http://47.240.60.73/atv.php?channel=033a753586d9f8babd3fec3db30d9f41
无线资讯,http://47.240.60.73/atv.php?channel=99f2edac813c7b7841aecb41dc019bc4
无线新闻,http://47.240.60.73/atv.php?channel=c401bb84625c372236da993f643d5674
无线新闻,http://47.240.60.73/atv.php?channel=a099de1caf876f686b281cd15696f6e8
Viu  TV,http://47.240.60.73/atv.php?channel=c871007278e45ca7b71770802144c301
HBO亚洲,http://47.240.60.73/gzyx.php?id=hboyz
CINEMAX,http://47.240.60.73/gzyx.php?id=hbogj
卫视电影,http://47.240.60.73/gzyx.php?id=wsdy
衛視体育一臺,http://47.240.60.73/gzyx.php?id=wsty1
衛視体育二臺,http://47.240.60.73/gzyx.php?id=wsty
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/playlist.m3u8
澳亚卫视,http://stream.mastvnet.com/MASTV/sd/live.m3u8
莲花卫视,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
民视,http://47.240.60.73/atv.php?channel=dbc824c04b4200f92e3b85cbc59f434e
中視,p2p://fccseuro.pvbox.live:18912/5c72484b000b1d091d51edb7087b7686.ts
华视,http://47.240.60.73/atv.php?channel=61ea04402fef3b5b882cbbfff520f88f
台视,http://47.240.60.73/atv.php?channel=2ddfaf5fa08619bf48c2246c25147689
公视,http://47.240.60.73/atv.php?channel=22135c0a31d3ab68940e6b9cc7104a51
大爱1台,http://47.240.60.73/atv.php?channel=866c0738c8d4bdf59ec9ae641f58b8d9
国兴卫视,http://47.240.60.73/atv.php?channel=919d69f9e656ed8b87c33e89978c992c
中视经典,http://47.240.60.73/atv.php?channel=2b7ed237c2191c454f4d5e1ab4017d32
民视新闻,http://47.240.60.73/atv.php?channel=8f0cfe02045f163efbf510131233ef38
非凡新闻,http://47.240.60.73/atv.php?channel=6f055fbefdf8e2fd280146a9d2594292
环宇新闻,http://47.240.60.73/atv.php?channel=fe4e088a8d8e10cc20a012c17cf1c3a6
中天综合,http://47.240.60.73/atv.php?channel=02f108bdfea98407fde2f64d0160b458
中天新闻,http://47.240.60.73/atv.php?channel=9cc23cfaa77c63bbdf5c25b427c89837
中天新闻,http://47.240.60.73/atv.php?channel=efbd809fffc18733f2385aee2597858a
中天娱乐,http://47.240.60.73/atv.php?channel=e4d8bdda673322f73ad81a85dbd729e3
TVBS HD,http://47.240.60.73/atv.php?channel=8978865d3550043580868e20104181db
TVBS新闻,http://47.240.60.73/atv.php?channel=7bfd061991d40f48a4741a9e2daf1723
TVBS欢乐,http://47.240.60.73/atv.php?channel=e0d80357ddd31b626f9f7c57566a72fb
八大综合,http://47.240.60.73/atv.php?channel=ffd34946005d0cf063d7b0ba8a8f045c
八大第一,http://47.240.60.73/atv.php?channel=8b59ed131b528b3e56daaa199c6b714b
八大戏剧,http://47.240.60.73/atv.php?channel=7af5f3913325a66c0b2c559e6548ff78
三立戏剧,http://47.240.60.73/atv.php?channel=cb27886b8839dba819242a88b0ab1599
三立综合,http://47.240.60.73/atv.php?channel=51241aa0d30f4b642e5b5eb89d060d21
三立都会,http://47.240.60.73/atv.php?channel=01da95d007e8a749c11a8ec64ee2ee11
三立新闻,http://47.240.60.73/atv.php?channel=00f6b3c7fb8b9bc7f55cb0127151ad1f
东森综合,http://47.240.60.73/atv.php?channel=3a2618e29e13b13000b4789abba54d08
东森新闻,http://47.240.60.73/atv.php?channel=ea86a6a22ddb41a1622626f8078b6c55
东森财经,http://47.240.60.73/atv.php?channel=e2a11612c82cf150c8725bae8ab843e8
东森洋片,http://47.240.60.73/atv.php?channel=5c0f418e22d1024e445292edaba5dd1a
东森戏剧,http://47.240.60.73/atv.php?channel=4e3800d0982ae64e861ee2166741a6ba
东森电影,http://47.240.60.73/atv.php?channel=d824ce205aeb94733357f1c0a2e87609
东森幼幼,http://47.240.60.73/atv.php?channel=9b9a4881bc69e6d251e6388972878d38
龙华影剧,http://47.240.60.73/atv.php?channel=4dd740b40b59997fcfec996e6a069353
龙华洋片,http://47.240.60.73/atv.php?channel=66805d198a13a7845dd8e06073e51c4e
龙华戏剧,http://47.240.60.73/atv.php?channel=7473874dba9fead1b9c66f9219fe13fc
龙华偶像,http://47.240.60.73/atv.php?channel=1a78bb703e89fc979b466177d660e150
龙华动画,http://47.240.60.73/atv.php?channel=debd7ef6eedd4dc6b763f3aac4e9786f

日韩新马,#genre#
NHK-华语视界,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
NHK-G综合,p2p://42.116.8.235:9906/58a5392d0001aa85002abe600ca49985.ts
NHK-E教育,p2p://42.116.8.235:9906/58a5392c000e67e3002abdbb5a71470a.ts
日本テレビ,p2p://42.116.8.235:9906/58a5392d00041645002abeff37b11a82.ts
テレビ朝日,p2p://42.116.8.235:9906/58a5392d00069e03002abfa5090323e4.ts
TBSテレビ,p2p://42.116.8.235:9906/58a5392d0007dba6002abff6d3208d98.ts
テレビ東京,p2p://42.116.8.235:9906/58a5392d0009115f002ac0451a57c533.ts
フジテレビ,p2p://42.116.8.235:9906/58a5392d000a41c1002ac09360fc60d3.ts
TOKYO MX,p2p://42.116.8.235:9906/58a5392d000b72de002ac0e105d2fb01.ts
NHK综合大阪,p2p://42.116.8.235:9906/58a5394d000b1a24002b3dcb8d453cb0.ts
読売テレビ,p2p://42.116.8.235:9906/58a5394d000c504a002b3e1a5cc7cedc.ts
毎日放送,p2p://42.116.8.235:9906/58a5394d000d83a9002b3e6900af7e7b.ts
関西テレビ,p2p://42.116.8.235:9906/58a5394d000eb2f2002b3eb6df9d9857.ts
朝日放送,p2p://42.116.8.235:9906/58a5394e0000a372002b3f0559fc8ee0.ts
テレビ大阪,p2p://42.116.8.235:9906/58a53961000104d2002b89564a682c3a.ts
サンテレビ,p2p://42.116.8.235:9906/58a5396100029b0c002b89bee6749240.ts
BS-1,p2p://42.116.8.235:9906/58a53943000799cf002b15d54858eb15.ts
BSプレミアム,p2p://42.116.8.235:9906/58a539430008c7dd002b1622b1407627.ts
BS日テレ,p2p://42.116.8.235:9906/58a5392d000ca2ad002ac12f9eb03609.ts
BS朝日,p2p://42.116.8.235:9906/58a5392d0002e6bd002abeb1fec80a72.ts
BS-TBS,p2p://42.116.8.235:9906/58a5392d000dccd7002ac17b52f1bba2.ts
BSジャパン,p2p://42.116.8.235:9906/58a5392d000ef59a002ac1c7c8011c2d.ts
BSフジ,p2p://42.116.8.235:9906/58a5392e00010053002ac21d0512ecfc.ts
スター?チャンネル1,p2p://42.116.8.235:9906/58a539430002fe14002b14a7eb471e8d.ts
放送大学テレビ,p2p://42.116.8.235:9906/58a53943000b1ac6002b16bb3315f622.ts
グリーンチャンネル,p2p://42.116.8.235:9906/58a53943000c544e002b170b918f4cb4.ts
BSアニマックス,p2p://42.116.8.235:9906/58a53943000d79f7002b1756ced71dc2.ts
J sports 1,p2p://42.116.8.235:9906/58a539440001ac5b002b183925be66b9.ts
J sports 2,p2p://42.116.8.235:9906/58a539440002d1f6002b18840450d785.ts
J sports 3,p2p://42.116.8.235:9906/58a53943000548d3002b153def6a193d.ts
J sports 4,p2p://42.116.8.235:9906/58a53943000670d5002b1589b06c7433.ts
日本映画専門チャンネルHD,p2p://42.116.8.235:9906/58a53944000083f6002b17ed723913d2.ts
ディズニー?チャンネルHD,p2p://42.116.8.235:9906/58a53943000ea208002b17a252420d66.ts
スカイ?A sports＋,p2p://42.116.8.235:9906/58a539440003fd33002b18d05e6a454b.ts
日テレG+ HD,p2p://42.116.8.235:9906/58a53944000516d6002b1918d59277ae.ts
ゴルフネットワークHD,p2p://42.116.8.235:9906/58a5394c000dd909002b3a96b312dab8.ts
時代劇専門チャンネル,p2p://42.116.8.235:9906/58a5394c000e5a50002b3ab895754d59.ts
ホームドラマチャンネル,p2p://42.116.8.235:9906/58a5394d00014080002b3b45f14147a5.ts
Music Japan TV,p2p://42.116.8.235:9906/58a5394d000258ec002b3b8db66a5327.ts
キッズステーションHD,p2p://42.116.8.235:9906/58a5394d00049c5c002b3c211aca01d4.ts
ディスカバリーチャンネル,p2p://42.116.8.235:9906/58a5394d0005b3ef002b3c6936289c18.ts
ヒストリーチャンネル,p2p://42.116.8.235:9906/58a5394d0006c60d002b3caf5aeb69cd.ts
ナショナル ジオグラフィッ,p2p://42.116.8.235:9906/58a5394d0007da09002b3cf6ceb48c78.ts
TBSニュースバード,p2p://42.116.8.235:9906/58a5394d0008eaaf002b3d3b91fd3936.ts
旅チャンネル,p2p://42.116.8.235:9906/58a5394d000a0502002b3d84119d3d96.ts
现场音乐,http://ws.flv.nimo.tv/live/su1599512427593r490f93a8a500f7d39cbb5ae9d8ea735b_high.flv
韩国综艺,http://ws.flv.nimo.tv/live/su1599512427552r6613f3cb4ffb5a74123c2b4c30a05049_high.flv
SBS影视频道,https://streaming-a-802.cdn.nextologies.com/SBS_Plus/live/SBS_Plus_1500k/chunks.m3u8
KBS1,p2p://104.238.103.179:8916/5b221608000be434051c8f8885f37645.ts
KBS1,p2p://j93.cxiptv.com:9907/583e916400062d2542b34b025f1e1db3.ts
KBS2,p2p://104.238.103.179:8916/5b22162700048b2f051d06bef0b1f01b.ts
KBS2,p2p://j93.cxiptv.com:9907/583e943b00001c5242be61504f77094c.ts
SBS,p2p://104.238.103.179:8916/5b2216c4000ba2ba051f6dd706e104fb.ts
SBS,p2p://j93.cxiptv.com:9907/583e942b000e8b8742be2682035865d5.ts
MBC,p2p://104.238.103.179:8916/5b2216f0000741d40520189825bed123.ts
MBC,p2p://j93.cxiptv.com:9907/583e942b000ce0f742be26141b0d6bfb.ts
JTBC,p2p://104.238.103.179:8916/5b2218c3000bff0d05273a07b2159b71.ts
JTBC,p2p://j93.cxiptv.com:9907/584787870004212d65b497075ead651e.ts
EBS,p2p://104.238.103.179:8916/5b2219a5000e6fa8052aad77621dea39.ts
EBS,p2p://j93.cxiptv.com:9907/583e9a9e00088f1a42d7563904db101f.ts
YTN,p2p://104.238.103.179:8916/5b221a810004bf85052e065c1a460998.ts
